# event exchanged matrix data (local)
# receiving LP, sending LP, num of events sent, minimum timestamp delta, maximum timestamp delta, average timestamp delta
54498,54498,460,1.0000049999999874,1.0009999999999764,1.0005178934782595
54499,54499,564,1.0000029999999924,1.0009990000000357,1.000500234042554
54500,54500,496,1.0000059999999849,1.0009979999999814,1.000494788306452
54501,54501,529,1.0000009999999975,1.0009970000000123,1.0004953591682455
54502,54502,532,1,1.00100000000009,1.000514744360904
54503,54503,437,1.0000080000000082,1.0009999999999764,1.0004995697940477
54504,54504,480,1.0000009999999975,1.0009960000000433,1.0004952666666644
54505,54505,475,1.0000009999999975,1.0009999999999764,1.0005058252631573
54506,54506,413,1,1.0009979999999814,1.0005257481840188
54507,54507,471,1.0000030000000493,1.0009970000000976,1.0005102823779186
54508,54508,435,1.000001999999995,1.000996999999984,1.0005072551724101
54509,54509,387,1.000001999999995,1.0009939999999915,1.0005038837209297
54510,54510,506,1.0000009999999975,1.0009950000000458,1.00048899604743
54511,54511,550,1,1.0009989999999789,1.0004997599999996
54512,54512,461,1.0000009999999975,1.0009959999999865,1.000510869848157
54513,54513,485,1.0000070000000392,1.0009959999999865,1.0004970701030944
54514,54514,527,1.0000029999999924,1.0009959999999865,1.0004957779886134
54515,54515,546,1.0000009999999975,1.0009990000000073,1.0005042399267423
54516,54516,533,1.000001999999995,1.0009990000000357,1.0004999399624772
54517,54517,454,1.0000009999999975,1.0009999999999764,1.000506134361233
54518,54518,463,1.0000009999999975,1.0009979999999814,1.000503524838014
54519,54519,503,1.0000109999999722,1.00100000000009,1.0005370497017887
54520,54520,473,1.0000009999999975,1.0009959999999865,1.0005095095137426
54521,54521,439,1.000001999999995,1.000992000000025,1.0004939886104784
54522,54522,527,1.0000009999999975,1.0009999999999764,1.0005039487666003
54523,54523,496,1.0000009999999975,1.0010000000000048,1.000505239919355
54524,54524,545,1.0000009999999975,1.0009989999999789,1.0004682623853225
54525,54525,460,1.0000040000000467,1.000996999999984,1.000509065217392
54526,54526,456,1,1.0009989999999789,1.0005074057017547
54527,54527,467,1.00000399999999,1.0009959999999865,1.0005119014989305
54528,54528,466,1.0000009999999975,1.0009980000000382,1.0004797832618022
54529,54529,522,1.0000029999999924,1.0009990000000357,1.0005008180076655
54530,54530,523,1.0000059999999849,1.0009959999999865,1.000478432122372
54531,54531,435,1.0000029999999924,1.0009989999999789,1.0004805103448293
54532,54532,486,1.0000040000001036,1.0009989999999789,1.0005281399176915
54533,54533,470,1.000001999999995,1.000994999999989,1.000493227659574
54534,54534,402,1.0000030000001061,1.0009979999999814,1.0004887761194015
54535,54535,478,1.0000060000000133,1.0009999999999764,1.0005235376569042
54536,54536,389,1.0000080000000935,1.0009919999999966,1.000504714652958
54537,54537,456,1.0000029999999924,1.0009989999999789,1.0005074298245615
54538,54538,506,1.0000049999999874,1.000996999999984,1.0004922687747042
54539,54539,414,1,1.0009979999999814,1.0004948212560394
54540,54540,399,1.000001999999995,1.000996999999984,1.0004858521303246
54541,54541,407,1.0000089999999773,1.0009989999999789,1.0004876068796067
54542,54542,476,1.0000010000000543,1.0009959999999865,1.0005263109243692
54543,54543,461,1.0000009999999975,1.000996999999984,1.000502316702818
54544,54544,486,1.0000029999999924,1.0009959999999865,1.0005058209876534
54545,54545,539,1.0000030000000493,1.0009980000000382,1.0005101910946195
54546,54546,547,1.0000009999999975,1.0009989999999789,1.000509901279706
54547,54547,467,1,1.000994999999989,1.0005120321199161
54548,54548,458,1.0000060000000417,1.0009919999999966,1.0005044104803467
54549,54549,456,1,1.0009979999999814,1.0005289736842113
54550,54550,569,1.0000029999999924,1.000992999999994,1.0004957785588748
54551,54551,491,1.0000029999999924,1.0009979999999814,1.0005076374745396
54552,54552,533,1,1.0009989999999789,1.000486155722325
54553,54553,485,1.000001999999995,1.0009979999999814,1.00048647010309
54554,54554,557,1.0000049999999874,1.0010000000000332,1.0004982298025127
54555,54555,582,1.00000399999999,1.0009989999999789,1.0004773694158087
54556,54556,580,1.00000399999999,1.000994999999989,1.0004885913793138
54557,54557,579,1.000001999999995,1.0009990000000357,1.0005090656303954
54558,54558,459,1.000001999999995,1.0009919999999966,1.0004993681917222
54559,54559,556,1.0000009999999975,1.0009999999999764,1.000513508992805
54560,54560,455,1.0000029999999924,1.000996999999984,1.0004961318681298
54561,54561,586,1.000001999999995,1.0009979999999814,1.0005060853242302
54562,54562,526,1.0000009999999975,1.0010000000000048,1.0005072908745238
54563,54563,498,1,1.0009999999999764,1.0004840522088334
54564,54564,438,1.0000009999999975,1.0009919999999966,1.0005012762557042
54565,54565,541,1.00000399999999,1.0009999999999764,1.0005247097966734
54566,54566,486,1.000001999999995,1.0009970000000976,1.0004994897119346
54567,54567,534,1,1.0009999999999764,1.0004920056179778
54568,54568,437,1.0000009999999975,1.0009989999999789,1.0004913981693369
54569,54569,430,1.0000079999999798,1.0009990000000926,1.0005011441860456
54570,54570,485,1.000001999999995,1.0009959999999865,1.0004979237113374
54571,54571,563,1.0000009999999975,1.0009989999999789,1.0005057619893438
54572,54572,568,1,1.0009989999999789,1.000494931338029
54573,54573,449,1.000001999999995,1.000996999999984,1.0004727839643668
54574,54574,534,1.000001999999995,1.000996999999984,1.0004955187265927
54575,54575,530,1.000001999999995,1.00100000000009,1.0005157150943407
54576,54576,455,1.0000029999999924,1.000996999999984,1.0004857912087932
54577,54577,523,1,1.0009999999999764,1.0005136673040163
54578,54578,533,1.0000029999999924,1.000998000000095,1.0005035891182
54579,54579,547,1.000001999999995,1.0009989999999789,1.0005295722120664
54580,54580,491,1.000016999999957,1.0009989999999789,1.0005203727087568
54581,54581,460,1.0000029999999924,1.0009939999999915,1.0005065130434776
54582,54582,510,1,1.000996999999984,1.000479823529414
54583,54583,454,1.000001999999995,1.0009960000000433,1.000503792951542
54584,54584,461,1.0000029999999924,1.000998000000095,1.0005059718004328
54585,54585,469,1.0000029999999924,1.0009989999999789,1.0004926865671628
54586,54586,486,1.0000009999999975,1.0009989999999789,1.0004973168724294
54587,54587,436,1.0000009999999975,1.000996999999984,1.0005173096330264
54588,54588,527,1.00000399999999,1.0009989999999789,1.0005076717267565
54589,54589,524,1.000001999999995,1.000998000000095,1.0005067938931298
54590,54590,531,1,1.0009979999999814,1.0005145856873814
54591,54591,414,1,1.0010000000000332,1.0004957439613522
54592,54592,492,1.0000009999999975,1.0009979999999814,1.0004719512195115
54593,54593,532,1.0000009999999975,1.0010000000000048,1.0005035451127795
54594,54594,458,1.000001999999995,1.0009990000000357,1.0004860480349345
54595,54595,494,1.000001999999995,1.0009989999999789,1.0005210485829976
54596,54596,561,1.0000009999999975,1.0009999999999764,1.000516495543673
54597,54597,513,1.0000009999999975,1.0009999999999764,1.0004856218323586
54598,54598,534,1.0000009999999975,1.0009980000000098,1.000480219101124
54599,54599,440,1.0000029999999924,1.0009959999999865,1.0004760704545463
54600,54600,520,1.000001999999995,1.000996999999984,1.000503444230769
54601,54601,466,1.000001999999995,1.0009990000000357,1.0004945236051472
54602,54602,519,1.000001999999995,1.0009990000000357,1.000483583815028
54603,54603,469,1,1.0009999999999764,1.000524287846479
54604,54604,489,1.000001999999995,1.0009990000000073,1.0005108241308798
54605,54605,506,1.0000009999999975,1.0009990000000926,1.0004928952569159
54606,54606,533,1.0000009999999975,1.000994999999989,1.0004777842401502
54607,54607,567,1.000001999999995,1.0009989999999789,1.000504486772485
54608,54608,523,1.000001999999995,1.0009989999999789,1.0005108413001902
54609,54609,531,1.000001999999995,1.000992999999994,1.0004960357815424
54610,54610,479,1,1.0009970000000123,1.0005007244258843
54611,54611,462,1.0000029999999924,1.0009999999999764,1.0004738290043302
54612,54612,463,1.0000009999999975,1.0009990000000073,1.0005245853131752
54613,54613,509,1.0000009999999975,1.000998000000095,1.0005003280943041
54614,54614,571,1.0000009999999975,1.0009999999999764,1.0004983064798592
54615,54615,557,1.000001999999995,1.0009980000000382,1.0004827414721744
54616,54616,494,1.0000009999999975,1.00100000000009,1.0005035668016233
54617,54617,538,1.000001999999995,1.0009989999999789,1.0005189349442374
54618,54618,519,1.0000059999999849,1.0009999999999764,1.0005063815028945
54619,54619,476,1.0000050000000442,1.000992999999994,1.0005119306722656
54620,54620,499,1.0000009999999975,1.0009979999999814,1.0004905490981952
54621,54621,474,1.000001999999995,1.0009989999999789,1.000496938818566
54622,54622,545,1.0000009999999975,1.0009990000000357,1.0004956862385328
54623,54623,461,1.0000009999999975,1.0010000000000332,1.000498334056399
54624,54624,484,1,1.000998000000095,1.0005015041322327
54625,54625,483,1.0000009999999975,1.000992999999994,1.000507279503106
54626,54626,474,1.0000009999999975,1.0010000000000048,1.0005009978902966
54627,54627,495,1.0000029999999924,1.0009989999999789,1.000531307070707
54628,54628,485,1.0000059999999849,1.0009990000000073,1.0005127690721636
54629,54629,495,1.0000029999999924,1.0010000000000048,1.0005175474747474
54630,54630,481,1.0000049999999874,1.0009939999999915,1.0004773076923081
54631,54631,544,1.0000009999999975,1.0009980000000382,1.0005069136029423
54632,54632,464,1.0000009999999975,1.0009989999999789,1.0004825043103447
54633,54633,508,1.0000029999999924,1.0010000000000048,1.0005132440944866
54634,54634,570,1.0000009999999975,1.0010000000000332,1.0004749245614033
54635,54635,561,1.0000009999999975,1.0009979999999814,1.0004945115864519
54636,54636,529,1.0000009999999975,1.0009999999999764,1.0005034215500934
54637,54637,453,1.000001999999995,1.0009919999999966,1.0005015739514358
54638,54638,415,1.00000399999999,1.0009950000000458,1.0004848891566294
54639,54639,441,1.0000009999999975,1.0009989999999789,1.0005056984126972
54640,54640,525,1,1.000994999999989,1.0004968761904742
54641,54641,432,1,1.0009999999999764,1.000516594907406
54642,54642,459,1.0000049999999874,1.0009999999999764,1.0004864727668847
54643,54643,392,1.0000029999999924,1.0009959999999865,1.0004966683673455
54644,54644,532,1.00000399999999,1.0009990000000357,1.000514031954885
54645,54645,500,1.0000049999999874,1.0009989999999789,1.0005215419999993
54646,54646,526,1,1.0009979999999814,1.0004863631178702
54647,54647,459,1.0000009999999975,1.0009979999999814,1.0005075359477111
54648,54648,412,1.0000049999999874,1.000996999999984,1.0004824733009703
54649,54649,455,1.00000399999999,1.000994999999989,1.0005028901098902
54650,54650,502,1,1.0009980000000382,1.0004971115537857
54651,54651,440,1.0000009999999975,1.0009990000000073,1.0004935272727276
54652,54652,549,1.0000009999999975,1.0009999999999764,1.000488087431692
54653,54653,512,1.0000009999999975,1.0009999999999764,1.0004999472656255
54654,54654,542,1.0000009999999975,1.0009989999999789,1.0005048265682666
54655,54655,458,1.0000029999999924,1.0009989999999789,1.000493558951963
54656,54656,525,1.0000009999999975,1.0009959999999865,1.0004976304761872
54657,54657,559,1.0000009999999975,1.0009999999999764,1.0004855313059005
54658,54658,523,1.0000009999999975,1.0009999999999764,1.0004982122370922
54659,54659,390,1,1.000996999999984,1.0004851410256388
54660,54660,470,1.0000009999999975,1.000996999999984,1.0004840191489357
54661,54661,403,1,1.0009989999999789,1.0004924292803932
54662,54662,479,1.0000009999999975,1.0010000000000332,1.0004887286012534
54663,54663,458,1.0000009999999975,1.000996999999984,1.000497646288212
54664,54664,582,1,1.000992999999994,1.000475482817869
54665,54665,535,1.0000009999999975,1.0009999999999764,1.0004984411214963
54666,54666,459,1.0000029999999924,1.00100000000009,1.0005001830065348
54667,54667,488,1.0000009999999975,1.0009979999999814,1.000498036885245
54668,54668,558,1.0000009999999975,1.0009989999999789,1.0005030215053783
54669,54669,428,1.0000059999999849,1.00100000000009,1.0005071939252315
54670,54670,436,1.0000009999999975,1.0009999999999764,1.0005149243119276
54671,54671,519,1.0000009999999975,1.0009989999999789,1.0005013391136828
54672,54672,521,1.0000009999999975,1.0009989999999789,1.0005055777351237
54673,54673,454,1.0000029999999924,1.0009960000001001,1.0004907114537478
54674,54674,488,1.0000029999999924,1.000996999999984,1.0005079918032798
54675,54675,527,1.0000030000001061,1.0009979999999814,1.0004880986717273
54676,54676,493,1,1.0009959999999865,1.0005040020283993
54677,54677,461,1,1.0009990000000926,1.000506047722343
54678,54678,436,1.0000049999999874,1.0009979999999814,1.0004982706422016
54679,54679,461,1.00000399999999,1.0009990000000926,1.0005084490238643
54680,54680,464,1.000001999999995,1.0009989999999789,1.0004684353448294
54681,54681,582,1.0000009999999975,1.0009980000000382,1.0005013453608218
54682,54682,572,1,1.0009999999999764,1.0005062237762223
54683,54683,571,1,1.0009989999999789,1.0005039859894904
54684,54684,559,1.00000399999999,1.0009989999999789,1.0004889660107326
54685,54685,463,1,1.000994999999989,1.0005059222462205
54686,54686,469,1,1.000996999999984,1.000496539445629
54687,54687,510,1.0000089999999773,1.0009999999999764,1.0004858941176447
54688,54688,490,1.000001999999995,1.0009980000000098,1.0005049836734698
54689,54689,564,1.0000009999999975,1.000996999999984,1.0005051684397153
54690,54690,526,1.000001999999995,1.0009999999999764,1.000508520912547
54691,54691,394,1.0000030000000493,1.0009979999999814,1.0005136472081222
54692,54692,516,1,1.0009999999999764,1.0005011724806196
54693,54693,524,1.0000059999999849,1.00100000000009,1.0005166412213746
54694,54694,559,1.00000399999999,1.0009989999999789,1.0004853524150283
54695,54695,488,1.0000030000000493,1.000998000000095,1.0004958340163925
54696,54696,498,1.0000009999999975,1.0009989999999789,1.0005194096385546
54697,54697,480,1,1.000996999999984,1.0004748520833322
54698,54698,483,1.0000009999999975,1.0009979999999814,1.000503349896479
54699,54699,454,1.00000399999999,1.000996999999984,1.0005057995594726
54700,54700,493,1.000001999999995,1.0009950000001027,1.0005131156186604
54701,54701,550,1,1.000996999999984,1.0004959381818197
54702,54702,506,1.000001999999995,1.0009989999999789,1.0005164901185775
54703,54703,459,1.0000009999999975,1.0009979999999814,1.0004991503268004
54704,54704,566,1,1.0009970000000976,1.0004975918727959
54705,54705,530,1,1.0009999999999764,1.0005075415094338
54706,54706,526,1,1.0009999999999764,1.0005008802281377
54707,54707,553,1.0000009999999975,1.0009970000000408,1.000495884267633
54708,54708,529,1.0000029999999924,1.0009979999999814,1.0005037693761833
54709,54709,388,1.0000120000000834,1.00100000000009,1.000500569587627
54710,54710,475,1.0000009999999975,1.0009919999999966,1.0004949221052661
54711,54711,402,1.00000399999999,1.000996999999984,1.0004860199004955
54712,54712,483,1.00000399999999,1.0009999999999764,1.0005006169772261
54713,54713,463,1.0000009999999975,1.0010000000000332,1.000507881209503
54714,54714,454,1.000001999999995,1.0009979999999814,1.0005170638766534
54715,54715,521,1.0000010000000543,1.0009990000000357,1.0005031055662232
54716,54716,521,1.0000009999999975,1.0009989999999789,1.0004950153550867
54717,54717,505,1.0000009999999975,1.0009989999999789,1.0005042356435616
54718,54718,580,1,1.0009979999999814,1.0005003517241378
54719,54719,493,1.0000049999999874,1.000996999999984,1.0004800040567934
54720,54720,469,1,1.000992999999994,1.0004988123667402
54721,54721,443,1.0000009999999975,1.0009989999999789,1.0005082663656866
54722,54722,489,1.0000080000000082,1.0009999999999764,1.0005023026584887
54723,54723,413,1.0000029999999924,1.0009999999999764,1.0005226949152557
54724,54724,459,1.000001999999995,1.0009999999999764,1.0004958910675394
54725,54725,535,1.000001999999995,1.0009990000000926,1.0005153233644857
54726,54726,438,1,1.000996999999984,1.000509378995436
54727,54727,456,1.00000399999999,1.0009979999999814,1.0005127456140332
54728,54728,413,1.0000049999999874,1.0009959999999865,1.0005281864406734
54729,54729,452,1.0000049999999874,1.0010000000000332,1.0005160309734513
54730,54730,536,1.0000010000001112,1.0010000000000332,1.000476091417911
54731,54731,492,1.0000009999999975,1.0009990000000926,1.0005115223577232
54732,54732,472,1.0000009999999975,1.0009989999999789,1.0005116313559357
54733,54733,522,1.000001999999995,1.00100000000009,1.0005009252873578
54734,54734,485,1.000001999999995,1.0009970000000123,1.0005066309278356
54735,54735,481,1.0000009999999975,1.0009979999999814,1.0005105176715143
54736,54736,465,1,1.0009990000000357,1.0005131139784944
54737,54737,568,1.0000009999999975,1.000998000000095,1.0005188380281689
54738,54738,492,1.0000029999999924,1.000996999999984,1.0004924898373964
54739,54739,527,1.0000009999999975,1.0009989999999789,1.0004948956356747
54740,54740,503,1.0000009999999975,1.000996999999984,1.0004971510934388
54741,54741,586,1,1.0009989999999789,1.0005098771331038
54742,54742,526,1.000001999999995,1.0009989999999789,1.0005096711026638
54743,54743,547,1.0000029999999924,1.0009939999999915,1.0004852138939664
54744,54744,465,1.000007000000096,1.000996999999984,1.0004846043010773
54745,54745,453,1.0000009999999975,1.0010000000000332,1.0004995960264926
54746,54746,414,1.0000029999999924,1.00100000000009,1.000505072463769
54747,54747,480,1,1.0009999999999764,1.0005068000000013
54748,54748,532,1.0000020000000234,1.0009979999999814,1.0004923684210512
54749,54749,533,1.0000009999999975,1.000998000000095,1.000496746716696
54750,54750,438,1.0000049999999874,1.0009989999999789,1.0005141575342453
54751,54751,436,1.0000009999999975,1.0009959999999865,1.0005059266055023
54752,54752,488,1,1.000992999999994,1.000495905737706
54753,54753,504,1,1.0009999999999764,1.0004904702380952
54754,54754,533,1.0000060000000417,1.0009990000000926,1.0005129606003755
54755,54755,530,1,1.0009979999999814,1.000501649056602
54756,54756,448,1,1.0009989999999789,1.0005046584821409
54757,54757,565,1.0000049999999874,1.0009989999999789,1.0005110619469004
54758,54758,458,1.000001999999995,1.0009959999999865,1.0004944432314395
54759,54759,508,1.000001999999995,1.0009970000000408,1.0004991279527526
54760,54760,537,1,1.0009960000000433,1.0004958938547475
54761,54761,535,1,1.0009980000000382,1.0004725719626208
54762,54762,452,1,1.0009989999999789,1.0005029336283202
54763,54763,531,1,1.000996999999984,1.000506992467044
54764,54764,454,1.0000029999999924,1.0009989999999789,1.0004992290748889
54765,54765,461,1.0000059999999849,1.0009989999999789,1.0004788806941438
54766,54766,481,1.0000009999999975,1.000992999999994,1.0004790395010401
54767,54767,463,1,1.0009980000000382,1.0005108207343412
54768,54768,512,1.000001999999995,1.0009990000000926,1.0004869472656215
54769,54769,544,1.000001999999995,1.0009989999999789,1.0004877702205874
54770,54770,491,1.0000090000000057,1.0009990000000926,1.0005167800407355
54771,54771,499,1,1.0009970000000123,1.0004896873747497
54772,54772,505,1,1.0009989999999789,1.000486354455443
54773,54773,465,1,1.0009989999999789,1.0005004279569902
54774,54774,540,1.000001999999995,1.0009990000000073,1.000492735185185
54775,54775,543,1.0000029999999924,1.0009990000000926,1.0005036593001844
54776,54776,462,1.0000009999999975,1.000996999999984,1.0004945865800872
54777,54777,527,1.0000009999999975,1.0009999999999764,1.000529087286531
54778,54778,482,1.0000009999999975,1.0009999999999764,1.0005082365145248
54779,54779,549,1.0000060000000133,1.0009989999999789,1.0005107322404365
54780,54780,406,1,1.00100000000009,1.000492743842365
54781,54781,430,1,1.0009989999999789,1.0004932767441854
54782,54782,517,1.0000009999999975,1.0009989999999789,1.0005018433268853
54783,54783,434,1.000001999999995,1.0009979999999814,1.0004924470046082
54784,54784,462,1,1.0009989999999789,1.000499339826839
54785,54785,576,1.000001999999995,1.0009979999999814,1.0004961215277797
54786,54786,522,1.0000049999999874,1.0009989999999789,1.0004954770114933
54787,54787,469,1.00000399999999,1.0009960000000433,1.000521970149253
54788,54788,453,1.0000009999999975,1.0009979999999814,1.000484461368651
54789,54789,555,1.0000009999999975,1.0009999999999764,1.0004933027027014
54790,54790,556,1.0000009999999975,1.0009979999999814,1.000483794964031
54791,54791,400,1.000001999999995,1.0009989999999789,1.0005236124999994
54792,54792,537,1,1.0009990000000926,1.0004840689013064
54793,54793,523,1.0000020000000518,1.0009999999999764,1.000494011472275
54794,54794,447,1.000001999999995,1.0009979999999814,1.000516939597317
54795,54795,569,1.000001999999995,1.000996999999984,1.0005006133567669
54796,54796,529,1.000001999999995,1.00100000000009,1.0005077032136094
54797,54797,581,1.0000009999999975,1.0009989999999789,1.0004998141135955
54798,54798,539,1.000001000000026,1.0009959999999865,1.0005060538033412
54799,54799,491,1,1.00100000000009,1.0005086802443972
54800,54800,437,1.0000009999999975,1.0009979999999814,1.0005067986270022
54801,54801,504,1.0000009999999975,1.0009989999999789,1.0005044642857157
54802,54802,435,1.000001999999995,1.0010000000000332,1.000496556321837
54803,54803,522,1.0000009999999975,1.0009999999999764,1.0004993812260516
54804,54804,489,1,1.000996999999984,1.000513456032723
54805,54805,491,1.0000040000001036,1.0009989999999789,1.0005024073319764
54806,54806,526,1,1.0009999999999764,1.0005049087452471
54807,54807,411,1,1.000994999999989,1.0005099002433082
54808,54808,536,1.0000009999999975,1.0010000000000048,1.0005109123134324
54809,54809,455,1.0000059999999849,1.0009999999999764,1.0004829538461495
54810,54810,523,1.0000009999999975,1.0009990000000073,1.0004861797323115
54811,54811,532,1,1.0009989999999789,1.000502005639099
54812,54812,487,1.0000009999999975,1.000996999999984,1.0004795400410644
54813,54813,524,1.0000009999999975,1.0009970000000123,1.0005069484732825
54814,54814,469,1.0000029999999924,1.0009919999999966,1.000522897654583
54815,54815,452,1,1.0009979999999814,1.000513340707965
54816,54816,467,1,1.0009979999999814,1.0004917023554578
54817,54817,522,1.000001999999995,1.0009960000001001,1.0005008716475097
54818,54818,538,1.000001999999995,1.0010000000000332,1.0005022602230473
54819,54819,533,1.0000009999999975,1.0009989999999789,1.0005022345215744
54820,54820,585,1.0000009999999975,1.000996999999984,1.000497230769231
54821,54821,400,1.000001999999995,1.0009959999999865,1.000476349999999
54822,54822,489,1.000001999999995,1.0009900000000016,1.0005000920245426
54823,54823,496,1,1.0009970000000976,1.0005014616935481
54824,54824,409,1.000001999999995,1.0009979999999814,1.0004816845965787
54825,54825,520,1.000001999999995,1.0009989999999789,1.0005148019230754
54826,54826,406,1,1.0009990000000357,1.0004894458128082
54827,54827,532,1.0000029999999924,1.0009970000000408,1.0005039398496245
54828,54828,582,1,1.0009999999999764,1.000525814432988
54829,54829,418,1.00000399999999,1.0009919999999966,1.0004816339712919
54830,54830,534,1,1.0009959999999865,1.0004783838951292
54831,54831,475,1.000001999999995,1.0010000000000332,1.0004851515789468
54832,54832,484,1.0000029999999924,1.0009999999999764,1.0004896446280989
54833,54833,452,1.0000009999999975,1.0009990000000926,1.0005121150442489
54834,54834,461,1.000001999999995,1.0009989999999789,1.0005027592190885
54835,54835,533,1,1.0010000000000332,1.0005003902439018
54836,54836,475,1.0000030000000208,1.0010000000000048,1.0005028926315807
54837,54837,488,1.0000009999999975,1.0009980000000382,1.0005017438524595
54838,54838,482,1.0000009999999975,1.0009990000000926,1.0004967365145232
54839,54839,545,1.0000049999999874,1.00100000000009,1.000507596330276
54840,54840,475,1.0000009999999975,1.0009939999999915,1.0005023305263137
54841,54841,388,1.0000009999999975,1.0009959999999865,1.0005042577319574
54842,54842,465,1.0000009999999975,1.000996999999984,1.000486580645159
54843,54843,525,1.0000009999999975,1.0010000000000332,1.0005037942857142
54844,54844,487,1.000001999999995,1.000996999999984,1.0005004435318279
54845,54845,509,1,1.0009999999999764,1.000492064833005
54846,54846,561,1.000001999999995,1.0009959999999865,1.0005072655971492
54847,54847,462,1,1.0009989999999789,1.000488649350648
54848,54848,542,1.0000009999999975,1.0009959999999865,1.0005227638376362
54849,54849,544,1,1.000996999999984,1.000512924632353
54850,54850,411,1,1.0009990000000073,1.0005102919708022
54851,54851,528,1.0000049999999874,1.0009979999999814,1.0004896439393927
54852,54852,478,1.0000049999999874,1.0009939999999915,1.0005069497907952
54853,54853,479,1.0000009999999975,1.0010000000000332,1.0005199812108523
54854,54854,470,1.000001999999995,1.0009999999999764,1.0005096999999983
54855,54855,457,1,1.0009890000000041,1.000491393873085
54856,54856,572,1.0000009999999975,1.0009970000000408,1.000510129370629
54857,54857,562,1.0000009999999975,1.0009989999999789,1.000490352313166
54858,54858,543,1.0000009999999975,1.0009959999999865,1.0004981841620626
54859,54859,546,1.0000059999999849,1.0009959999999865,1.0005149322344342
54860,54860,526,1.000001999999995,1.0009979999999814,1.000489129277565
54861,54861,485,1.00000399999999,1.0009970000000408,1.000514795876287
54862,54862,469,1.0000009999999975,1.0009959999999865,1.0005038763326242
54863,54863,437,1.0000020000000234,1.0009919999999966,1.0004834851258577
54864,54864,464,1.0000009999999975,1.0009989999999789,1.0004951034482774
54865,54865,454,1.0000009999999975,1.0009979999999814,1.0005105176211457
54866,54866,431,1.0000049999999874,1.0009999999999764,1.0004801160092822
54867,54867,453,1.0000009999999975,1.0009939999999915,1.000515545253863
54868,54868,513,1.0000050000000158,1.0009999999999764,1.0005025458089662
54869,54869,555,1.0000009999999975,1.0009999999999764,1.000495304504503
54870,54870,565,1.0000029999999924,1.0009999999999764,1.000492805309734
54871,54871,480,1.000001999999995,1.0009989999999789,1.000489122916668
54872,54872,460,1.0000020000000518,1.000990999999999,1.0004952717391322
54873,54873,452,1.0000059999999849,1.0009999999999764,1.0005222256637167
54874,54874,392,1.0000009999999975,1.0009980000000382,1.0004961989795902
54875,54875,510,1,1.0009989999999789,1.0005129999999978
54876,54876,567,1,1.0010000000000332,1.000475264550264
54877,54877,519,1.000001999999995,1.0009970000000123,1.0005123911368048
54878,54878,489,1.000001999999995,1.0009939999999915,1.0004948282208581
54879,54879,524,1.00000399999999,1.0009979999999814,1.0005136240458
54880,54880,519,1,1.0009979999999814,1.0005094662813097
54881,54881,450,1,1.0009999999999764,1.0004822555555544
54882,54882,501,1.0000070000000392,1.00100000000009,1.0004957165668642
54883,54883,557,1.000001999999995,1.0009970000000976,1.0005037684021554
54884,54884,431,1.0000009999999975,1.000996999999984,1.0005112830626461
54885,54885,500,1.0000009999999975,1.000990999999999,1.000511264
54886,54886,501,1.0000049999999874,1.0009970000000976,1.0005049081836304
54887,54887,495,1.000001999999995,1.0009990000000357,1.0004957797979785
54888,54888,463,1.00000399999999,1.0009979999999814,1.0005157969762397
54889,54889,507,1,1.0009989999999789,1.000509619329391
54890,54890,478,1.0000009999999975,1.0009979999999814,1.0005209016736414
54891,54891,485,1.0000059999999849,1.0009980000000382,1.0005173814432973
54892,54892,489,1,1.00100000000009,1.000489967280162
54893,54893,431,1.0000099999999748,1.0009979999999814,1.0004916357308586
54894,54894,530,1.0000009999999975,1.0009999999999764,1.0005158660377342
54895,54895,458,1.0000009999999975,1.0009980000000098,1.0005287379912682
54896,54896,443,1.000001999999995,1.000998000000095,1.0005257720090286
54897,54897,511,1.0000089999999773,1.0009919999999966,1.0004823033268122
54898,54898,462,1.0000049999999874,1.000994999999989,1.0005189155844187
54899,54899,532,1,1.0009990000000926,1.0005120789473694
54900,54900,438,1.0000009999999975,1.0009990000000926,1.0005115136986273
54901,54901,451,1.0000049999999874,1.000996999999984,1.0005130022172957
54902,54902,548,1.000001999999995,1.0009979999999814,1.0005104087591263
54903,54903,564,1,1.0009979999999814,1.0005011028368767
54904,54904,460,1.0000009999999975,1.0009990000000926,1.0004884869565223
54905,54905,438,1.000001999999995,1.00100000000009,1.0005097579908677
54906,54906,456,1.000001999999995,1.000996999999984,1.0004890263157917
54907,54907,480,1,1.0009979999999814,1.0005257625000001
54908,54908,529,1.0000009999999975,1.0009980000000382,1.0005222741020807
54909,54909,465,1.0000029999999924,1.0009999999999764,1.0004880322580643
54910,54910,493,1.0000029999999924,1.0009980000000382,1.0004998823529403
54911,54911,518,1.0000009999999975,1.0009989999999789,1.0005010347490344
54912,54912,536,1.0000009999999975,1.0009989999999789,1.0004963003731346
54913,54913,388,1,1.0009989999999789,1.000487963917526
54914,54914,521,1.0000009999999975,1.0009959999999865,1.0004925239923232
54915,54915,448,1.0000009999999975,1.0009980000000382,1.0004956897321426
54916,54916,547,1.0000009999999975,1.0009959999999865,1.0004924826325432
54917,54917,461,1.0000029999999924,1.0009930000000224,1.0004762516268977
54918,54918,462,1.0000009999999975,1.0009999999999764,1.0005064307359315
54919,54919,436,1.0000009999999975,1.0009990000000926,1.0005090711009146
54920,54920,451,1.000001999999995,1.0009979999999814,1.0004880665188467
